qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,choiceImageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
H25sekisan-047,sekisan_II,knowledge,3,Ⅱ数量積算,H25,,,,,,BSIJ公式 H25,images/sekisan/sekisan_H25_047.png,,"下図の鉄骨溶接H形鋼梁のL=7,000 1台の溶接長さ(すみ肉6mm換算) (m)として、最も適切なものはどれか。",39,72,56,63.00,,,,,,,D,6章 建築積算業務の実際 6.5 鉄骨 6.5.11-2 溶接すみ肉の脚長(S)は薄い板厚による。換算率長さか所× 2 × 4.507.0063.0=m*参考 日本建築学会溶接規準·同解説 5条 すみ肉溶接すみ肉の大きさは、薄い方の母材の厚さ以下でなければならない。,,published,2026-04-11
H25sekisan-048,sekisan_II,knowledge,3,Ⅱ数量積算,H25,,,,,,BSIJ公式 H25,images/sekisan/sekisan_H25_048.png,,下記のコンクリート造の外壁（根回りを除く）改修工事において、既存数量と改修数量との組合せで、最も適切なものはどれか。なお、改修の仕上材は既存と同一である。,既存外壁面積 108.36㎡ ー 改修後外壁面積 102.60㎡ ー 改修後縦目地長さ 34.40m,既存外壁面積 106.20㎡ ー 改修後外壁面積 97.56㎡ ー 改修後縦目地長さ 30.80m,既存外壁面積 104.04㎡ ー 改修後外壁面積 82.98㎡ ー 改修後縦目地長さ 25.90m,既存外壁面積 101.88㎡ ー 改修後外壁面積 91.08㎡ ー 改修後縦目地長さ 26.80m,,,,,,,D,"第７編改修 第3章 仕上改修 第2節 仕上改修の計測・計算
P.354
（1）既存外壁面積
12.60×8.60×1＝108.36
AW1 1.80×1.20×-3＝-6.48
101.88㎡
（2）改修後外壁面積
12.60×8.60×1＝108.36
AW1 1.80×1.20×-3＝-6.48
AW2 1.50×1.20×-4＝-7.20
SD1 0.90×2.00×-2＝-3.60
91.08㎡
（3）外壁縦目地
8.60×4＝34.40
AW1 1.20×-1＝-1.20
AW2 1.20×-2＝-2.40
SD1 2.00×-2＝-4.00
26.80m",,published,2026-04-11
H25sekisan-049,sekisan_II,knowledge,3,Ⅱ数量積算,H25,,,,,,BSIJ公式 H25,images/sekisan/sekisan_H25_049.png,,下図の壁の大理石張りの数量(㎡)として、次のうち最も適切なものはどれか。,25.00,23.40,22.90,22.80,,,,,,,C,(5) 石材石材による主仕上の壁部分の梁小口、床又は天井部分の柱小口などでその面積が1か所当たり0.1㎡以下の ときは、その部分の主仕上の欠除は原則としてないものとする。,,published,2026-04-11
H25sekisan-050,sekisan_II,knowledge,3,Ⅱ数量積算,H25,,,,,,BSIJ公式 H25,images/sekisan/sekisan_H25_050.png,,下図のアルミ笠木の数量(m)として次のうち、最も適切なものはどれか。,60.60,(00 :09,59.6059. 40300100150,59.40,,,,,,,C,[{20.0 ＋(0.10－0.15)×2}＋{10.00＋(0.10－0.15)×2}]×2ものがある。いずれにしても数量は笠木の中心の延べ長さとする。,,published,2026-04-11
H26sekisan-001,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,工程表に関する次の記述のうち、最も不適切なものはどれか。,バーチャート工程表は、作業の前後関係を明確に表現できる。,ネットワーク工程表は、きめ細かい施工計画が立案できる。,ネットワーク工程表は、部分変更による工程変化にも対応し易い。,バーチャート工程表は、重点管理ポイントが判断しにくい。,,,,,,,A,バーチャート工程表は、作業の前後関係を明確に表現できない｡,,published,2026-04-11
H26sekisan-002,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,免震装置の設置位置に関する次の記述のうち、最も不適切なものはどれか。,中間階免震は、建物高さなどに影響が出る。,基礎免震は、建物と外周部の境界にエキスパンションジョイントが必要である。,中間階免震は、免震層を貫通する竪穴部の納まりが簡便である。,基礎免震は、地下の掘削が深くなる。,,,,,,,C,中間階免震には、免震層を貫通する竪穴(階段、エレベーター、設備配管スペース)について、変形追従性能を満足する納まりとする必要がある。,,published,2026-04-11
H26sekisan-003,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,建物完成後、引渡しまでの検査に関する次の記述のうち、最も不適切なものはどれか。,工事監理者検査,消防検査,建築確認検査,超音波探傷検査,,,,,,,D,超音波探傷検査は、鉄骨の溶接部内部欠陥検査であり、鉄骨の製作時におこなう検査である。,,published,2026-04-11
H26sekisan-004,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,地下躯体の工期に影響を与える主要な要因で次の記述のうち、最も不適切なものはどれか。,敷地の空きスペース,作業員の賃金,切梁の配置や段数,周辺道路の交通量,,,,,,,B,作業員の賃金は、地下躯体の工期に影響を与える主要な要因には含まれない。,,published,2026-04-11
H26sekisan-005,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,CFT構造について次の記述のうち、最も不適切なものはどれか。,CFT構造は、鉄筋とコンクリートを組合せた構造形式である。,CFT構造は、RC造、S造、SRC造に続く第4の構造と言われている。,CFT構造は、建設大臣認定を取得したことにより実用化した。,CFT構造のコンクリート打設は、圧入充填工法と、落込み充填工法がある。,,,,,,,A,CFT構造とは、コンクリート充填鋼管造であり鋼管内へ高流動コンクリートを充填した構造形式である。,,published,2026-04-11
H26sekisan-006,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,逆打工法の特徴に関する次の記述のうち、最も不適切なものはどれか。,地下工事は風雪の影響を受けにくい。,周辺構造物への影響が少ない。,構真柱および基礎杭が不要となる。,地下工事および地上工事の同時施工が可能である。,,,,,,,C,地下躯体が完了するまでの地下·地上躯体の荷重を支持するために、基礎杭に鉄骨柱を挿入した構真柱が必要である。,,published,2026-04-11
H26sekisan-007,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,建築積算業務に関する次の記述のうち、最も不適切なものはどれか。,従来の工事価格の算出のほか、CM、PMなどのマネジメント業務も新たな活動領域となっている。,設計図書の不備の審査、工程管理、品質管理を向上させる役割を担っている。,コスト管理業務として、企画段階からライフサイクル全般にわたりプロジェクトに参画している。,建設コストの公平性、妥当性、透明性を担保し、建築産業の健全さを高める役割が期待されている。,,,,,,,B,設計図書の不備の審査、工程管理、品質管理は業務外である,,published,2026-04-11
H26sekisan-008,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,公共工事における施工者選定方式に関する次の記述のうち、最も不適切なものはどれか。,一般競争入札は、発注者が示す資格要件などを満足した者が自由に参加できる方式である。,総合評価落札方式は、応札金額と工事に係る技術提案を評価し、評価値の最も高い者を落札者とする方式である。,指名競争入札は、発注者が示す資格要件などを満足した者の中から複数者を選定し、競争する方式である。,特命随意契約は、複数の競争者から見積を徴集して最も適当と思われる者を特定し、契約する方式である。,,,,,,,D,公共工事における特命随意契約は、競争入札によらない特定の施工者と契約する方法をいう。,,published,2026-04-11
H26sekisan-009,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,工事の発注方式に関する次の記述のうち、最も不適切なものはどれか。,コストオン一括発注方式とは、工事着手順に実施設計図書を作成し、順次発注する方式である。,デザインビルド発注方式とは、施工のほかに設計を含めて一括で発注する方式である。,分離発注方式とは、建築工事、設備工事を分離して発注する方式である。,総合請負会社一括発注方式とは、発注者側で調達する別途工事を除くあらゆる要素を包括して発注する方式である。,,,,,,,A,コストオンー括発注は、建築工事·設備工事·特殊工事などそれぞれの業者および工事を発注者側が決定し、対象となる工事費を総合請負会社にコストオンし主契約する発注方式である。,,published,2026-04-11
H26sekisan-010,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,設計図書に関する次の記述のうち、最も不適切なものはどれか。,設計図書は、契約書の付属書類であり、契約上の拘束力が生じるものである。,現場説明書は、設計図で表示できない設計条件などを書面で示したものである。,仕様書は、標準仕様書と特記仕様書があり、工事ごとにいずれかの仕様書が適用される。,質問回答書は、応札者からの質疑に発注者が回答するもので、優先順位は高い。,,,,,,,C,工事においては、標準仕様書および特記仕様書の両仕様書が適用される。,,published,2026-04-11
H26sekisan-011,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,共通費の項目と内容に関する次の記述のうち、最も不適切なものはどれか。,工事施設費とは、仮囲い、工事用道路、歩道構台などの工事用施設に要する費用である。,法定福利費とは、従業員に対する慰安、娯楽、慶弔見舞いなどに要する費用である。,動力用水光熱費とは、電力、水道、ガスなどの費用である。,屋外整理清掃費とは、屋外および敷地周辺の跡片付け、およびこれに伴う発生材処分などに要する費用である。,,,,,,,B,（Ｐ.41　表5.2）従業員に対する慰安､娯楽､慶弔見舞いなどの費用は、福利厚生費である,,published,2026-04-11
H26sekisan-012,sekisan_I,knowledge,3,Ⅰ建築一般,H26,,,,,,BSIJ公式 H26,,,概算に関する次の記述のうち、最も不適切なものはどれか。,基本設計段階でおこなっても、実施設計時に差異が生じるため、実施設計時におこなった方がよい。,坪単価や過去の事例から勘案しただけでは、精度や以降のコストコントロールに問題が生じる。,時間と労力を掛ければよいというものではなく、情報量と成果品のバランスが適切で過不足のない概算が不可欠である。,過去のデータを整理·分析した汎用性のあるコストテーブルを利用すれば、作業負荷を減らすことが可能である。,,,,,,,A,コストマネジメントにおいて、コスト·プランニングをおこなっていくには、各設計段階において概算をおこない、設計内容とコストとのバランスを確認していくことが必要である。,,published,2026-04-11
